0	IRIS_313-55305-1	1
0	IRIS_313-55404-1	0
0	IRIS_313-55422-1	1
0	IRIS_313-55825-1	0
0	IRIS_313-56159-1	0
0	IRIS_313-56264-1	0
0	IRIS_313-56663-1	0
0	IRIS_313-56726-1	0
0	IRIS_313-56767-1	0
0	IRIS_313-56856-1	0
0	IRIS_313-56914-1	0
0	IRIS_313-57046-1	0
0	IRIS_313-57070-1	0
0	IRIS_313-57377-1	0
0	IRIS_313-57536-1	1
0	IRIS_313-57599-1	0
0	IRIS_313-57600-1	0
0	IRIS_313-57602-1	0
0	IRIS_313-57686-1	0
0	IRIS_313-57907-1	0
0	IRIS_313-55927-1	0
0	IRIS_313-57966-1	7
0	IRIS_313-58072-1	0
0	IRIS_313-58120-1	7
0	IRIS_313-58146-1	0
0	IRIS_313-58222-1	1
0	IRIS_313-58226-1	0
0	IRIS_313-55946-1	0
0	IRIS_313-58609-1	0
0	IRIS_313-58656-1	0
0	IRIS_313-58682-1	0
0	IRIS_313-58736-1	0
0	IRIS_313-58824-1	0
0	IRIS_313-58876-1	1
0	IRIS_313-55952-1	1
0	IRIS_313-58917-1	0
0	IRIS_313-59005-1	1
0	IRIS_313-59099-1	0
0	IRIS_313-59136-1	1
0	IRIS_313-59205-1	1
0	IRIS_313-59225-1	0
0	IRIS_313-59321-1	0
0	IRIS_313-59408-1	0
0	IRIS_313-59414-1	0
0	IRIS_313-59563-1	5
0	IRIS_313-59595-1	0
0	IRIS_313-59638-1	9
0	IRIS_313-59688-1	0
0	IRIS_313-59730-1	0
0	IRIS_313-59762-1	0
0	IRIS_313-59870-1	0
0	IRIS_313-59912-1	0
0	IRIS_313-59948-1	0
0	IRIS_313-60088-1	0
0	IRIS_313-60116-1	0
0	IRIS_313-60177-2	0
0	IRIS_313-60188-1	0
0	IRIS_313-60427-1	1
0	IRIS_313-60647-1	0
0	IRIS_313-60878-1	0
0	IRIS_313-60893-1	0
0	IRIS_313-60895-1	0
0	IRIS_313-60944-1	0
0	IRIS_313-60960-1	0
0	IRIS_313-60982-1	0
0	IRIS_313-56126-1	0
0	IRIS_313-61004-1	0
0	IRIS_313-61030-1	5
0	IRIS_313-61059-1	0
0	IRIS_313-61085-1	0
0	IRIS_313-61503-1	0
0	IRIS_313-61505-1	0
0	IRIS_313-61525-1	1
0	IRIS_313-61615-1	0
0	IRIS_313-61641-1	1
0	IRIS_313-61689-1	0
0	IRIS_313-61897-1	0
0	IRIS_313-61105-1	0
0	IRIS_313-61930-1	0
0	IRIS_313-61955-1	0
0	IRIS_313-61966-1	0
0	IRIS_313-61979-1	0
0	IRIS_313-61991-1	0
0	IRIS_313-62025-1	0
0	IRIS_313-62043-1	0
0	IRIS_313-61260-1	7
0	IRIS_313-62135-1	0
0	IRIS_313-62216-1	1
0	IRIS_313-62247-1	0
0	IRIS_313-62257-1	0
0	IRIS_313-62290-1	0
0	IRIS_313-62299-1	0
0	IRIS_313-62373-1	1
0	IRIS_313-62377-1	1
0	IRIS_313-62466-1	0
0	IRIS_313-61283-1	0
0	IRIS_313-62478-1	0
0	IRIS_313-62483-1	0
0	IRIS_313-62502-1	0
0	IRIS_313-62518-1	0
0	IRIS_313-62568-1	0
0	IRIS_313-62683-1	0
0	IRIS_313-62693-1	0
0	IRIS_313-62750-1	0
0	IRIS_313-62827-1	0
0	IRIS_313-63019-1	0
0	IRIS_313-63099-1	0
0	IRIS_313-63214-1	0
0	IRIS_313-63350-1	0
0	IRIS_313-63433-1	0
0	IRIS_313-63450-1	1
0	IRIS_313-63464-1	0
0	IRIS_313-63511-1	0
0	IRIS_313-63576-1	0
0	IRIS_313-61359-1	0
0	IRIS_313-63670-1	0
0	IRIS_313-63705-1	0
0	IRIS_313-63730-1	0
0	IRIS_313-63820-1	0
0	IRIS_313-63882-1	0
0	IRIS_313-64106-1	0
0	IRIS_313-64138-1	0
0	IRIS_313-64174-1	0
0	IRIS_313-64221-1	0
0	IRIS_313-64291-1	0
0	IRIS_313-64293-1	0
0	IRIS_313-64297-1	0
0	IRIS_313-64316-1	0
0	IRIS_313-64366-2	0
0	IRIS_313-64502-1	0
0	IRIS_313-64563-1	0
0	IRIS_313-64568-1	0
